fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000026345589.xml;AN;2012-4556;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345590.xml;AN;2012-4557;2012-07-13;2012;Rejet;portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # #Vu le code électoral , # #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000026345591.xml;AN;2012-4559;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345592.xml;AN;2012-4560;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345593.xml;AN;2012-4561;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345595.xml;AN;2012-4564;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345596.xml;AN;2012-4566;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345597.xml;AN;2012-4569/4570/4571;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345600.xml;AN;2012-4579;2012-07-13;2012;Rejet;portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # #Vu le code électoral , # #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000026345601.xml;AN;2012-4581;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345603.xml;AN;2012-4584;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345604.xml;AN;2012-4585;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345606.xml;AN;2012-4595;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345607.xml;AN;2012-4606;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345608.xml;AN;2012-4607;2012-07-13;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345609.xml;AN;2012-4608/4609;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345610.xml;AN;2012-4613;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu la loi n° 2010-165 du 23 février 2010 ratifiant l'ordonnance n° 2009-935 du 29 juillet
CONSTEXT000026345611.xml;AN;2012-4614;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345612.xml;AN;2012-4615;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345613.xml;AN;2012-4621;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345614.xml;AN;2012-4622;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345615.xml;AN;2012-4625;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345616.xml;AN;2012-4629;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345617.xml;AN;2012-4631;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345618.xml;AN;2012-4632;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345619.xml;AN;2012-4635;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345620.xml;AN;2012-4640;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345625.xml;AN;2012-4648;2012-07-20;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345629.xml;AN;2012-4652;2012-08-09;2012;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000026345631.xml;DC04;2012-654;2012-08-09;2012;Non conformité partielle;
CONSTEXT000026345636.xml;QPC;2012-263;2012-07-20;2012;Conformité;
CONSTEXT000026345638.xml;QPC;2012-266;2012-07-20;2012;Conformité sous réserve;
CONSTEXT000026345641.xml;QPC;2012-267;2012-07-20;2012;Conformité;
CONSTEXT000026345644.xml;QPC;2012-270;2012-07-27;2012;Non conformité totale avec effet différé;
CONSTEXT000026458384.xml;QPC;2012-274;2012-09-28;2012;Conformité;
CONSTEXT000027090304.xml;DC04;2011-641;2011-12-08;2011;Conformité partielle avec réserve;
CONSTEXT000027090310.xml;AN;2012-4590;2012-10-24;2012;Annulation;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090311.xml;AN;2012-4593;2012-10-11;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090312.xml;AN;2012-4599;2012-10-04;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090315.xml;AN;2012-4618;2012-10-18;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090316.xml;AN;2012-4620;2012-10-18;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090317.xml;AN;2012-4623;2012-10-24;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090318.xml;AN;2012-4642;2012-10-18;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027090319.xml;DC04;2012-655;2012-10-24;2012;Non conformité totale;
CONSTEXT000027090320.xml;DC04;2012-656;2012-10-24;2012;Conformité sous réserve;
CONSTEXT000027090332.xml;QPC;2012-271;2012-09-21;2012;Conformité;
CONSTEXT000027090334.xml;QPC;2012-278;2012-10-05;2012;Conformité;
CONSTEXT000027090335.xml;QPC;2012-279;2012-10-05;2012;Non conformité partielle;
CONSTEXT000027090336.xml;QPC;2012-280;2012-10-12;2012;Conformité;
CONSTEXT000027090337.xml;QPC;2012-281;2012-10-12;2012;Conformité;
CONSTEXT000027146916.xml;AN;2012-4551;2013-02-15;2013;Annulation et Inéligibilité;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146917.xml;AN;2012-4554;2013-02-15;2013;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146918.xml;AN;2012-4558;2012-11-29;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146919.xml;AN;2012-4578;2012-12-07;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146920.xml;AN;2012-4580/4624;2013-02-15;2013;Rejet;-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,  # # Vu le code électoral ,  # # Vu la loi organique n° 2011-410 du 14 avril 2011 relative à l' élection des députés et s
CONSTEXT000027146924.xml;AN;2012-4591;2012-11-29;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146925.xml;AN;2012-4592;2013-01-18;2013;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146926.xml;AN;2012-4594;2013-01-25;2013;Annulation;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146927.xml;AN;2012-4596;2012-11-29;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146928.xml;AN;2012-4597/4626;2013-02-15;2013;Rejet;-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,  # # Vu le code électoral ,  # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour 
CONSTEXT000027146930.xml;AN;2012-4601;2012-11-29;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu la loi du 29 juillet 1881 sur la liberté de la presse, notamment son article 41 , # Vu
CONSTEXT000027146931.xml;AN;2012-4602;2013-01-25;2013;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu la loi n° 86-1067 du 30 septembre 1986 modifiée relative à la liberté de communication
CONSTEXT000027146933.xml;AN;2012-4605;2012-12-07;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146934.xml;AN;2012-4611/4612;2013-01-25;2013;Annulation et Inéligibilité;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146936.xml;AN;2012-4617;2012-12-14;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146937.xml;AN;2012-4619;2012-12-07;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146938.xml;AN;2012-4627;2013-02-15;2013;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146939.xml;AN;2012-4628;2012-12-14;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146940.xml;AN;2012-4630;2012-12-07;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146941.xml;AN;2012-4633;2013-02-15;2013;Annulation et Inéligibilité;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146942.xml;AN;2012-4636;2012-11-20;2012;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # #Vu le code électoral , # #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000027146943.xml;AN;2012-4637;2012-12-14;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146944.xml;AN;2012-4638;2013-01-18;2013;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146945.xml;AN;2012-4639;2012-11-20;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027146948.xml;AN;2012-4647;2012-12-14;2012;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000027147010.xml;AN;2012-4714;2013-02-08;2013;Non lieu à prononcer l'inéligibilité;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral, notamment ses articles L.O. 136-1 et L. 52-12 , # # Vu le règlement applicable à la procédure 
CONSTEXT000027147052.xml;DC04;2012-657;2012-11-29;2012;Conformité;ncadrant la durée des pouvoirs des assemblées et prenant corps aux articles L.O. 120 et L.O. 121 du code électoral.## # # B - Le Gouvernement considère qu’aucun de ces griefs n’est fondé.  # # 1- La procédure s
CONSTEXT000027147054.xml;DC04;2012-659;2012-12-13;2012;Non conformité partielle;
CONSTEXT000027147055.xml;DC04;2012-660;2013-01-17;2013;Conformité;
CONSTEXT000027147056.xml;DC04;2012-661;2012-12-29;2012;non-conformité partielle;
CONSTEXT000027147057.xml;DC04;2012-662;2012-12-29;2012;Conformité partielle avec réserve;
CONSTEXT000027147061.xml;QPC;2012-282;2012-11-23;2012;Non conformité partielle avec effet différé et réserve;
CONSTEXT000027147062.xml;QPC;2012-283;2012-11-23;2012;Non conformité partielle avec effet différé;
CONSTEXT000027147064.xml;QPC;2012-285;2012-11-30;2012;Non-conformité totale;
CONSTEXT000027147066.xml;QPC;2012-287;2013-01-15;2013;Non conformité totale;
CONSTEXT000027147069.xml;QPC;2012-290/291;2013-01-25;2013;Conformité;
CONSTEXT000027147072.xml;QPC;2012-297;2013-02-21;2013;Conformité;
CONSTEXT000027147103.xml;DC04;2013-665;2013-02-28;2013;Non conformité partielle;
CONSTEXT000027287739.xml;QPC;2013-300;2013-04-05;2013;Conformité;
CONSTEXT000027300211.xml;DC04;2013-666;2013-04-11;2013;Non conformité partielle;
CONSTEXT000027349206.xml;QPC;2013-305/306/307;2013-04-19;2013;Conformité;
CONSTEXT000027377213.xml;QPC;2013-303;2013-04-26;2013;Conformité;
CONSTEXT000027377214.xml;QPC;2013-304;2013-04-26;2013;Conformité;
CONSTEXT000027377217.xml;QPC;2013-315;2013-04-26;2013;Conformité;
CONSTEXT000027415592.xml;DC04;2013-667;2013-05-16;2013;Non conformité partielle;ion entre les hommes et les femmes. L'article 3 de la loi déférée modifie ainsi l'article L. 191 du code électoral pour prévoir que : « Les électeurs de chaque canton du département élisent au conseil départeme
CONSTEXT000027415593.xml;DC04;2013-669;2013-05-17;2013;Conformité - réserve;
CONSTEXT000027415594.xml;QPC;2013-310;2013-05-16;2013;Conformité avec réserve;
CONSTEXT000027415595.xml;QPC;2013-311;2013-05-17;2013;Conformité;
CONSTEXT000027448094.xml;QPC;2013-312;2013-05-22;2013;Conformité;
CONSTEXT000027448095.xml;QPC;2013-313;2013-05-22;2013;Conformité;
CONSTEXT000027448096.xml;QPC;2013-316;2013-05-24;2013;Conformité avec réserve;
CONSTEXT000027448097.xml;QPC;2013-317;2013-05-24;2013;Non-conformité totale;
CONSTEXT000027448098.xml;DC04;2013-670;2013-05-23;2013;Conformité;
CONSTEXT000027519644.xml;DC04;2013-671;2013-06-06;2013;Conformité;
CONSTEXT000027519645.xml;QPC;2013-318;2013-06-07;2013;non-conformité partielle;
CONSTEXT000027519646.xml;QPC;2013-319;2013-06-07;2013;Non conformité totale;
CONSTEXT000027546415.xml;DC04;2013-672;2013-06-13;2013;non-conformité partielle;
CONSTEXT000027546418.xml;QPC;2013-322;2013-06-14;2013;Conformité;
CONSTEXT000027546419.xml;QPC;2013-323;2013-06-14;2013;Non-conformité totale;
CONSTEXT000027647195.xml;QPC;2013-328;2013-06-28;2013;Non conformité totale;
CONSTEXT000027680100.xml;QPC;2013-326;2013-07-05;2013;Conformité;ve à la conformité aux droits et libertés que la Constitution garantit du 8° de l'article L. 231 du code électoral dans sa rédaction applicable à la date du 2 septembre 2011. # # LE CONSEIL CONSTITUTIONNEL, # #
CONSTEXT000027680102.xml;QPC;2013-331;2013-07-05;2013;Non-conformité totale;
CONSTEXT000027711841.xml;ELEC;2013-26;2013-07-11;2013;;ines de la CNCCFP, la baisse s'explique principalement par la modification de l'article L. 52-12 du code électoral, opérée par l'article 10 de la loi n° 2011-412 du 14 avril 2011 portant simplification de dispo
CONSTEXT000027711842.xml;QPC;2013-332;2013-07-12;2013;Conformité;
CONSTEXT000027737315.xml;DC04;2013-673;2013-07-18;2013;Conformité;lis hors de France, arrêté à la même date en application du premier alinéa de l'article L. 330-1 du code électoral ».  # # Ce faisant, la loi a défini les règles concernant le régime électoral des instances rep
CONSTEXT000027770939.xml;QPC;2013-334/335;2013-07-26;2013;Non lieu à statuer;
CONSTEXT000027807138.xml;QPC;2013-336;2013-08-01;2013;Non conformité totale;
CONSTEXT000027807139.xml;QPC;2013-337;2013-08-01;2013;Conformité;
CONSTEXT000027815327.xml;DC04;2013-674;2013-08-01;2013;Conformité;
CONSTEXT000027992087.xml;QPC;2013-342;2013-09-20;2013;Conformité;
CONSTEXT000028024283.xml;QPC;2013-341;2013-09-27;2013;Conformité avec réserve;
CONSTEXT000028024284.xml;QPC;2013-343;2013-09-27;2013;Non conformité partielle avec effet différé;
CONSTEXT000028071853.xml;DC03;2013-675;2013-10-09;2013;Non conformité partielle avec réserve;ature, une déclaration de situation patrimoniale conforme aux dispositions de l'article LO 135-1 du code électoral. Celle-ci sera désormais transmise à la Haute autorité, qui aura la possibilité de mentionner d
CONSTEXT000028071854.xml;DC04;2013-676;2013-10-09;2013;Non conformité partielle avec réserve;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu la loi n° 93-122 du 29 janvier 1993 relative à la prévention de la corruption et à la 
CONSTEXT000028071855.xml;DC05;2013-3;2013-10-01;2013;Conformité;
CONSTEXT000028071856.xml;QPC;2013-346;2013-10-11;2013;Conformité;
CONSTEXT000028071857.xml;QPC;2013-347;2013-10-11;2013;Conformité;
CONSTEXT000028071858.xml;QPC;2013-348;2013-10-11;2013;Conformité;
CONSTEXT000028130613.xml;QPC;2013-351;2013-10-25;2013;Non conformité totale;
CONSTEXT000028243730.xml;QPC;2013-354;2013-11-22;2013;Conformité;
CONSTEXT000028243731.xml;QPC;2013-355;2013-11-22;2013;Conformité;
CONSTEXT000028267359.xml;QPC;2013-356;2013-11-29;2013;Conformité;
CONSTEXT000028267360.xml;QPC;2013-357;2013-11-29;2013;Non conformité totale - effet différé;
CONSTEXT000028267361.xml;QPC;2013-358;2013-11-29;2013;Conformité;
CONSTEXT000028307183.xml;DC04;2013-679;2013-12-04;2013;Non conformité partielle avec réserve;
CONSTEXT000028334102.xml;QPC;2013-359;2013-12-13;2013;Conformité;
CONSTEXT000028397941.xml;DC04;2013-682;2013-12-19;2013;Non conformité partielle;
CONSTEXT000028438279.xml;DC04;2013-684;2013-12-29;2013;Non conformité partielle;
CONSTEXT000028438280.xml;DC04;2013-685;2013-12-29;2013;Non conformité partielle;
CONSTEXT000028500011.xml;DC04;2013-683;2014-01-16;2014;Conformité;
CONSTEXT000028532668.xml;DC04;2013-686;2014-01-23;2014;Conformité;
CONSTEXT000028532669.xml;DC04;2013-687;2014-01-23;2014;Conformité - réserve;frage universel des délégués communautaires, conformément aux dispositions de l'article L. 273-6 du code électoral. La métropole sera donc administrée entre 2015 et 2020 par un conseil élu au suffrage universel
CONSTEXT000028572927.xml;QPC;2013-365;2014-02-06;2014;Conformité;
CONSTEXT000028622580.xml;DC04;2014-688;2014-02-13;2014;Conformité - réserve;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # #Vu le code électoral , # #Vu la loi n° 77-729 du 7 juillet 1977 relative à l'élection des représentants au Parlement
CONSTEXT000028627430.xml;QPC;2013-366;2014-02-14;2014;Conformité sous réserve;
CONSTEXT000028627431.xml;QPC;2013-367;2014-02-14;2014;Conformité;
CONSTEXT000028679395.xml;QPC;2013-369;2014-02-28;2014;Conformité;
CONSTEXT000028679396.xml;QPC;2013-370;2014-02-28;2014;Conformité;
CONSTEXT000028711910.xml;QPC;2013-371;2014-03-07;2014;Conformité avec réserve;
CONSTEXT000028812641.xml;QPC;2014-375 et autres;2014-03-21;2014;Non conformité totale;
CONSTEXT000028815573.xml;DC04;2014-690;2014-03-13;2014;Non conformité partielle - réserve;
CONSTEXT000028815574.xml;DC04;2014-691;2014-03-20;2014;Non conformité partielle;
CONSTEXT000028815576.xml;QPC;2014-386;2014-03-28;2014;Conformité;
CONSTEXT000028822545.xml;QPC;2013-361;2014-01-28;2014;Conformité;
CONSTEXT000028822547.xml;QPC;2013-364;2014-01-31;2014;Conformité;
CONSTEXT000028837695.xml;QPC;2014-373;2014-04-04;2014;Conformité;
CONSTEXT000028837696.xml;QPC;2014-374;2014-04-04;2014;Non conformité totale;
CONSTEXT000028837698.xml;QPC;2014-389;2014-04-04;2014;Conformité;
CONSTEXT000028854790.xml;QPC;2014-388;2014-04-11;2014;Non conformité totale - effet différé;
CONSTEXT000028854791.xml;QPC;2014-390;2014-04-11;2014;Non conformité totale;
CONSTEXT000028903495.xml;DC04;2014-692;2014-03-27;2014;Non conformité partielle;
CONSTEXT000028903497.xml;QPC;2014-391;2014-04-25;2014;Non conformité totale;
CONSTEXT000028931677.xml;QPC;2014-394;2014-05-07;2014;Conformité;
CONSTEXT000028931678.xml;QPC;2014-395;2014-05-07;2014;Non conformité partielle - effet différé;
CONSTEXT000029067396.xml;QPC;2014-399;2014-06-06;2014;Conformité;
CONSTEXT000029069385.xml;QPC;2014-398;2014-06-02;2014;Non conformité totale;
CONSTEXT000029096273.xml;DC04;2014-694;2014-05-28;2014;Conformité;
CONSTEXT000029124086.xml;QPC;2014-401;2014-06-13;2014;Conformité;
CONSTEXT000029124087.xml;QPC;2014-402;2014-06-13;2014;Conformité;
CONSTEXT000029124088.xml;QPC;2014-403;2014-06-13;2014;Non conformité totale;
CONSTEXT000029124089.xml;QPC;2014-404;2014-06-20;2014;Non conformité totale - effet différé;
CONSTEXT000029211851.xml;FNR;2014-12;2014-07-01;2014;Non méconnaissance de la loi organique;
CONSTEXT000029257916.xml;QPC;2014-408;2014-07-11;2014;Conformité;
CONSTEXT000029257917.xml;QPC;2014-409;2014-07-11;2014;Conformité;
CONSTEXT000029271036.xml;QPC;2014-407;2014-07-18;2014;Conformité;
CONSTEXT000029271037.xml;QPC;2014-410;2014-07-18;2014;Non conformité totale;
CONSTEXT000029338221.xml;DC04;2014-695;2014-07-24;2014;Conformité;
CONSTEXT000029338223.xml;DC04;2014-700;2014-07-31;2014;Non conformité partielle - réserve;
CONSTEXT000029359062.xml;DC04;2014-696;2014-08-07;2014;Non conformité partielle;
CONSTEXT000029359063.xml;DC04;2014-698;2014-08-06;2014;Non conformité partielle ;
CONSTEXT000029359064.xml;DC04;2014-699;2014-08-06;2014;Conformité;
CONSTEXT000029464122.xml;QPC;2014-411;2014-09-09;2014;Conformité;
CONSTEXT000029641914.xml;QPC;2014-414;2014-09-26;2014;Non conformité totale;
CONSTEXT000029641915.xml;QPC;2014-415;2014-09-26;2014;Conformité;
CONSTEXT000029641916.xml;QPC;2014-416;2014-09-26;2014;Conformité;
CONSTEXT000029641917.xml;QPC;2014-418;2014-10-08;2014;Conformité - réserve;
